================ Training Loss (Wed Mar 18 15:52:45 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.500, data: 0.514) , G_GAN: 0.660, G_L1: 37.097, G_grad: 0.341, G_lap: 1.136, G_ssim: 1.293, G_stats: 0.288, D_real: 0.180, D_fake: 0.232

[Rank 0] (epoch: 2, iters: 27, time: 0.509, data: 0.005) , G_GAN: 0.818, G_L1: 25.608, G_grad: 0.238, G_lap: 0.621, G_ssim: 0.835, G_stats: 0.297, D_real: 0.170, D_fake: 0.124

[Rank 0] (epoch: 2, iters: 127, time: 0.485, data: 0.006) , G_GAN: 0.985, G_L1: 18.349, G_grad: 0.250, G_lap: 0.634, G_ssim: 0.750, G_stats: 0.083, D_real: 0.072, D_fake: 0.055

[Rank 0] (epoch: 3, iters: 54, time: 0.786, data: 0.006) , G_GAN: 0.249, G_L1: 75.465, G_grad: 0.578, G_lap: 0.818, G_ssim: 0.820, G_stats: 0.152, D_real: 0.127, D_fake: 0.103

[Rank 0] (epoch: 3, iters: 154, time: 0.487, data: 0.007) , G_GAN: 0.772, G_L1: 11.305, G_grad: 0.259, G_lap: 0.667, G_ssim: 0.807, G_stats: 0.271, D_real: 0.175, D_fake: 0.036

[Rank 0] (epoch: 4, iters: 81, time: 0.488, data: 0.006) , G_GAN: 0.644, G_L1: 6.810, G_grad: 0.211, G_lap: 0.486, G_ssim: 0.556, G_stats: 0.121, D_real: 0.103, D_fake: 0.672

[Rank 0] (epoch: 5, iters: 8, time: 0.489, data: 0.006) , G_GAN: 0.624, G_L1: 6.280, G_grad: 0.251, G_lap: 0.536, G_ssim: 0.581, G_stats: 0.131, D_real: 0.100, D_fake: 0.057

[Rank 0] (epoch: 5, iters: 108, time: 0.773, data: 0.005) , G_GAN: 0.248, G_L1: 71.254, G_grad: 0.318, G_lap: 0.460, G_ssim: 0.401, G_stats: 0.085, D_real: 0.043, D_fake: 0.051

[Rank 0] (epoch: 6, iters: 35, time: 0.487, data: 0.006) , G_GAN: 0.674, G_L1: 4.171, G_grad: 0.207, G_lap: 0.403, G_ssim: 0.467, G_stats: 0.087, D_real: 0.076, D_fake: 0.121

[Rank 0] (epoch: 6, iters: 135, time: 0.489, data: 0.007) , G_GAN: 0.962, G_L1: 7.114, G_grad: 0.245, G_lap: 0.382, G_ssim: 0.556, G_stats: 0.126, D_real: 0.095, D_fake: 0.018

